Time,1.309583,2.312812,3.309854,4.313542,5.310500,6.309604,7.310479,8.311333,9.313875,10.311354,11.314208,12.312417,13.309875,14.313042,15.310521,16.330042,17.334250,18.311438,19.334292,20.312583,21.315000,22.312521,23.316813,24.315896,25.315604,26.316458,27.315688,28.317208,29.325375,30.317771,31.333271,32.318896,33.318542,34.321583,35.342188,36.319292,37.319604,38.323292,39.325271,40.333458,41.322417,42.322146,43.322437,44.322708,45.323604,46.323333,47.324188,48.326104,49.326979,50.337292,51.323479,52.326625,53.325833,54.325542,55.352896,56.326042,57.326854,58.326604,59.326833,60.330500,61.330771,62.328187,63.327896,64.328187,65.331292,66.328833,67.329146,68.330000,69.331417,70.334521,71.357437,72.331229,73.331521,74.357792,75.332083,76.331854,77.332708,78.334667,79.334875,80.336312,81.333708,82.335750,83.336000,84.363417,85.336583,86.335104,87.335458,88.338604,89.338896,90.360625,91.336021,92.336312,93.337146,94.337479,95.337729,96.338062,97.339458,98.340333,99.342812,100.396625,101.366958,102.340833,103.341687,104.341938,105.342229,106.340979,107.344104,108.344896,109.346896,110.372042,111.346917,112.347167,113.346875,114.347750,115.349687,116.344875,117.346937,118.348354,119.348083,120.362979,121.349167,122.348875,123.349687,124.350583,125.350958,126.350667,127.349812,128.352354,129.352604,130.347771,131.350917,132.350083,133.349792,134.373250,135.375792,136.376667,137.354938,138.354625,139.376896,140.374958,141.355333,142.373750,143.376292,144.351771,145.353813,146.356396,147.358917,148.360938,149.361125,150.362604,151.359938,152.355104,153.354854,154.353958,155.354312,156.359792,157.360021,158.360312,159.380937,160.361521,161.376937,162.380646,163.381479,164.381208,165.386062,166.386313,167.362771,168.385646,169.380271,170.385687,171.377437,172.382229,173.382021,174.354771,175.384396,176.383021,177.384979,178.384833,179.378187,180.377875
Distance,0.014321,1.124185,0.107406,1.374800,0.329379,0.021481,0.322219,0.615796,1.489367,0.622956,1.603933,0.988138,0.114567,1.202950,0.336540,7.045850,8.492254,0.651598,8.506575,1.045421,1.876029,1.023940,2.498985,2.183927,2.083681,2.377258,2.112323,2.635033,5.441917,2.828365,8.155715,3.215027,3.093300,4.138721,11.220373,3.351075,3.458481,4.725875,5.406115,8.220158,4.425137,4.332052,4.432298,4.525383,4.833281,4.740196,5.033773,5.692531,5.993269,9.537675,4.790319,5.871542,5.599446,5.499200,14.900827,5.671050,5.950306,5.864381,5.943146,7.203379,7.296465,6.408573,6.308327,6.408573,7.475475,6.630546,6.737952,7.031529,7.518437,8.585340,16.461798,7.453994,7.554240,16.583525,7.747571,7.668806,7.962383,8.635463,8.707067,9.201135,8.306083,9.007804,9.093729,18.516837,9.294221,8.785831,8.907558,9.988781,10.089027,17.557342,9.100890,9.201135,9.487552,9.602119,9.688044,9.802610,10.282358,10.583096,11.435185,29.930542,19.734108,10.754946,11.048523,11.134448,11.234694,10.805069,11.879131,12.151227,12.838627,21.481250,12.845787,12.931712,12.831467,13.132204,13.798123,12.144067,12.852948,13.339856,13.246771,18.366469,13.619112,13.518867,13.798123,14.106021,14.234908,14.134663,13.841085,14.714656,14.800581,13.139365,14.220588,13.934171,13.833925,21.896554,22.770125,23.070863,15.602548,15.495142,23.149627,22.483708,15.738596,22.068404,22.941975,14.514165,15.215885,16.103777,16.970188,17.664748,17.729192,18.237581,17.321048,15.659831,15.573906,15.266008,15.387735,17.270925,17.349690,17.449935,24.538748,17.865240,23.163948,24.438502,24.724919,24.631833,26.300210,26.386135,18.294865,26.157002,24.309615,26.171323,23.335798,24.982694,24.911090,15.545265,25.727377,25.254790,25.927869,25.877746,23.593573,23.486167
Ideal Time,1.309542,2.309542,3.309542,4.309542,5.309542,6.309542,7.309542,8.309542,9.309542,10.309542,11.309542,12.309542,13.309542,14.309542,15.309542,16.309542,17.309542,18.309542,19.309542,20.309542,21.309542,22.309542,23.309542,24.309542,25.309542,26.309542,27.309542,28.309542,29.309542,30.309542,31.309542,32.309542,33.309542,34.309542,35.309542,36.309542,37.309542,38.309542,39.309542,40.309542,41.309542,42.309542,43.309542,44.309542,45.309542,46.309542,47.309542,48.309542,49.309542,50.309542,51.309542,52.309542,53.309542,54.309542,55.309542,56.309542,57.309542,58.309542,59.309542,60.309542,61.309542,62.309542,63.309542,64.309542,65.309542,66.309542,67.309542,68.309542,69.309542,70.309542,71.309542,72.309542,73.309542,74.309542,75.309542,76.309542,77.309542,78.309542,79.309542,80.309542,81.309542,82.309542,83.309542,84.309542,85.309542,86.309542,87.309542,88.309542,89.309542,90.309542,91.309542,92.309542,93.309542,94.309542,95.309542,96.309542,97.309542,98.309542,99.309542,100.309542,101.309542,102.309542,103.309542,104.309542,105.309542,106.309542,107.309542,108.309542,109.309542,110.309542,111.309542,112.309542,113.309542,114.309542,115.309542,116.309542,117.309542,118.309542,119.309542,120.309542,121.309542,122.309542,123.309542,124.309542,125.309542,126.309542,127.309542,128.309542,129.309542,130.309542,131.309542,132.309542,133.309542,134.309542,135.309542,136.309542,137.309542,138.309542,139.309542,140.309542,141.309542,142.309542,143.309542,144.309542,145.309542,146.309542,147.309542,148.309542,149.309542,150.309542,151.309542,152.309542,153.309542,154.309542,155.309542,156.309542,157.309542,158.309542,159.309542,160.309542,161.309542,162.309542,163.309542,164.309542,165.309542,166.309542,167.309542,168.309542,169.309542,170.309542,171.309542,172.309542,173.309542,174.309542,175.309542,176.309542,177.309542,178.309542,179.309542,180.309542
Calibration Time,0.312437
