Time,1.122729,2.122729,3.122729,4.121042,5.124417,6.121021,7.122729,8.122708,9.124417,10.121021,11.121021,12.121021,13.121021,14.121021,15.121021,16.121021,17.122708,18.123271,19.123271,20.123271,21.123271,22.123271,23.123271,24.121000,25.123271,26.122687,27.124396,28.122687,29.126083,30.121000,31.122688,32.122687,33.121000,34.121000,35.122687,36.121000,37.122687,38.117042,39.117604,40.121000,41.117042
Distance,13.017637,13.017637,13.017637,12.437644,13.597631,12.430483,13.017637,13.010477,13.597631,12.430483,12.430483,12.430483,12.430483,12.430483,12.430483,12.430483,13.010477,13.203808,13.203808,13.203808,13.203808,13.203808,13.203808,12.423323,13.203808,13.003317,13.590471,13.003317,14.170465,12.423323,13.003317,13.003317,12.423323,12.423323,13.003317,12.423323,13.003317,11.062844,11.256175,12.423323,11.062844
Ideal Time,1.084854,2.084854,3.084854,4.084854,5.084854,6.084854,7.084854,8.084854,9.084854,10.084854,11.084854,12.084854,13.084854,14.084854,15.084854,16.084854,17.084854,18.084854,19.084854,20.084854,21.084854,22.084854,23.084854,24.084854,25.084854,26.084854,27.084854,28.084854,29.084854,30.084854,31.084854,32.084854,33.084854,34.084854,35.084854,36.084854,37.084854,38.084854,39.084854,40.084854,41.084854
Calibration Time,0.087771
