Time,1.426187,2.420250,3.421542,4.437667,5.420438,6.422375,7.443979,8.423000,9.421542,10.421292,11.447979,12.448313,13.424417,14.455750,15.448042,16.443375,17.447063,18.421979,19.440896,20.423646,21.431854,22.446750,23.434792,24.449063,25.455500,26.438250,27.454354,28.455125,29.455354,30.460687,31.462146,32.455188,33.457188,34.457500,35.457208,36.458000,37.458333,38.429271,39.460500,40.469792,41.460000,42.432104,43.432396,44.433250,45.432438,46.432146,47.432375,48.432688,49.466854,50.467688,51.434604,52.434896,53.435167,54.435438,55.435708,56.434875,57.436833,58.437188,59.437500,60.466604,61.438083,62.438313,63.438563,64.438875,65.438667,66.437812,67.439833,68.441812,69.442083,70.443458,71.442646,72.441208,73.444375,74.443000,75.442188,76.442458,77.443917,78.443042,79.445021,80.449208,81.445542,82.445125,83.445500,84.444646,85.446729,86.445354,87.447896,88.445875,89.446146,90.446396,91.449500,92.448667,93.447271,94.447542,95.447750,96.448104,97.450063,98.450333,99.475458,100.484729,101.477521,102.451354,103.450000,104.450312,105.452333,106.475187,107.451229,108.453792,109.455042,110.480229,111.456833,112.456542,113.458042,114.457188,115.453500,116.457229,117.454146,118.456688,119.456833,120.472979,121.459146,122.458854,123.460854,124.485521,125.484667,126.466833,127.462042,128.462333,129.462104,130.484396,131.461521,132.482667,133.460938,134.459042,135.461542,136.462979,137.464979,138.468687,139.462063,140.460667,141.489688,142.462917,143.462687,144.461792,145.461542,146.462396,147.466604,148.490583,149.468792,150.485958,151.473250,152.488250,153.489667,154.464583,155.487375,156.465146,157.470000,158.467958,159.471646,160.493958,161.488625,162.491729,163.490896,164.491167,165.491479,166.472583,167.490396,168.488354,169.486958,170.488917,171.491417,172.493958,173.489729,174.519458,175.497187,176.499729,177.499375,178.489542,179.484104,180.484104
Distance,2.255531,0.214812,0.658758,6.200921,0.279256,0.945175,8.370527,1.159987,0.658758,0.572833,9.745327,9.859894,1.646896,12.416162,9.766808,8.162875,9.430269,0.809127,7.310785,1.381960,4.203165,9.322862,5.212783,10.117669,12.330237,6.401412,11.936415,12.201350,12.280115,14.113181,14.614410,12.222831,12.910231,13.017637,12.917392,13.189487,13.304054,3.315273,14.048737,17.242283,13.876888,4.289090,4.389335,4.682912,4.403656,4.303410,4.382175,4.489581,16.232665,16.519081,5.148340,5.248585,5.341671,5.434756,5.527842,5.241425,5.914504,6.036231,6.143637,16.146740,6.344129,6.422894,6.508819,6.616225,6.544621,6.251044,6.945604,7.625844,7.718929,8.191517,7.912260,7.418192,8.506575,8.033988,7.754731,7.847817,8.349046,8.048308,8.728548,10.167792,8.907558,8.764350,8.893237,8.599660,9.315702,8.843115,9.716685,9.022125,9.115210,9.201135,10.268037,9.981621,9.501873,9.594958,9.666562,9.788290,10.461369,10.554454,19.189917,22.376302,19.898798,10.905315,10.439887,10.547294,11.241854,19.096831,10.862352,11.743083,12.172708,20.829652,12.788504,12.688258,13.203808,12.910231,11.642838,12.924552,11.864810,12.738381,12.788504,18.337827,13.583310,13.483065,14.170465,22.648398,22.354821,16.225504,14.578608,14.678854,14.600090,22.261735,14.399598,21.667421,14.199106,13.547508,14.406758,14.900827,15.588227,16.862781,14.585769,14.106021,24.080481,14.879346,14.800581,14.492683,14.406758,14.700335,16.146740,24.388379,16.898583,22.798767,18.430912,23.586413,24.073321,15.452179,23.285675,15.645510,17.313887,16.612167,17.879560,25.548367,23.715300,24.782202,24.495785,24.588871,24.696277,18.201779,24.323935,23.622215,23.142467,23.815546,24.674796,25.548367,24.094802,34.312717,26.658231,27.531802,27.410075,24.030358,22.161490,22.161490
Ideal Time,1.419625,2.419625,3.419625,4.419625,5.419625,6.419625,7.419625,8.419625,9.419625,10.419625,11.419625,12.419625,13.419625,14.419625,15.419625,16.419625,17.419625,18.419625,19.419625,20.419625,21.419625,22.419625,23.419625,24.419625,25.419625,26.419625,27.419625,28.419625,29.419625,30.419625,31.419625,32.419625,33.419625,34.419625,35.419625,36.419625,37.419625,38.419625,39.419625,40.419625,41.419625,42.419625,43.419625,44.419625,45.419625,46.419625,47.419625,48.419625,49.419625,50.419625,51.419625,52.419625,53.419625,54.419625,55.419625,56.419625,57.419625,58.419625,59.419625,60.419625,61.419625,62.419625,63.419625,64.419625,65.419625,66.419625,67.419625,68.419625,69.419625,70.419625,71.419625,72.419625,73.419625,74.419625,75.419625,76.419625,77.419625,78.419625,79.419625,80.419625,81.419625,82.419625,83.419625,84.419625,85.419625,86.419625,87.419625,88.419625,89.419625,90.419625,91.419625,92.419625,93.419625,94.419625,95.419625,96.419625,97.419625,98.419625,99.419625,100.419625,101.419625,102.419625,103.419625,104.419625,105.419625,106.419625,107.419625,108.419625,109.419625,110.419625,111.419625,112.419625,113.419625,114.419625,115.419625,116.419625,117.419625,118.419625,119.419625,120.419625,121.419625,122.419625,123.419625,124.419625,125.419625,126.419625,127.419625,128.419625,129.419625,130.419625,131.419625,132.419625,133.419625,134.419625,135.419625,136.419625,137.419625,138.419625,139.419625,140.419625,141.419625,142.419625,143.419625,144.419625,145.419625,146.419625,147.419625,148.419625,149.419625,150.419625,151.419625,152.419625,153.419625,154.419625,155.419625,156.419625,157.419625,158.419625,159.419625,160.419625,161.419625,162.419625,163.419625,164.419625,165.419625,166.419625,167.419625,168.419625,169.419625,170.419625,171.419625,172.419625,173.419625,174.419625,175.419625,176.419625,177.419625,178.419625,179.419625,180.419625
Calibration Time,0.422521
