Time,1.259604,2.271187,3.288979,4.297646,5.261521,6.313063,7.276042,8.276354,9.295167,10.274042,11.274354,12.274125,13.300500,14.268458,15.285021,16.273688,17.279000,18.302875,19.302375,20.278250,21.284125,22.280458,23.284708,24.282708,25.285625,26.275875,27.276729,28.312625,29.279542,30.279146,31.280042,32.280917,33.280750,34.282167,35.281271,36.280979,37.281792,38.311917,39.282375,40.281521,41.280667,42.279312,43.277937,44.273729,45.275208,46.269750,47.275062,48.312104,49.269437,50.275417,51.276229,52.281062,53.276729,54.277667,55.271146,56.276562,57.284792,58.291312,59.293292,60.294667,61.291521,62.294083,63.293271,64.280625,65.280917,66.281167,67.285396,68.295729,69.287021,70.290146,71.290979,72.292958,73.288063,74.287229,75.288167,76.288458,77.289313,78.291250,79.288688,80.291208,81.291646,82.290208,83.285979,84.286250,85.285979,86.285729,87.287083,88.287354,89.291604,90.289583,91.288188,92.290229,93.295021,94.287333,95.293312,96.293625,97.306229,98.284521,99.312292,100.289021,101.292563,102.304688,103.306667,104.291854,105.298917,106.298604,107.298438,108.293104,109.313125,110.307771,111.302937,112.304292,113.304563,114.298646,115.307479,116.300438,117.304125,118.308271,119.302292,120.305979,121.308500,122.308750,123.309708,124.312292,125.308604,126.312854,127.309146,128.311646,129.307979,130.310479,131.310208,132.310479,133.311354,134.321292,135.311479,136.311250,137.322167,138.306729,139.319854,140.323604,141.321625,142.323604,143.325562,144.325896,145.313354,146.314188,147.317188,148.312458,149.319979,150.320271,151.322188,152.315750,153.328333,154.315250,155.319500,156.318646,157.325104,158.315812,159.327313,160.325917,161.326750,162.328208,163.325708,164.322042,165.327375,166.328229,167.327896,168.327104,169.329062,170.330417,171.330729,172.329375,173.330854,174.330625,175.331958,176.331667,177.330187,178.332458,179.332437
Distance,8.857435,12.838627,18.953623,21.932356,9.516194,27.231065,14.507004,14.614410,21.080267,13.819604,13.927010,13.848246,22.913333,11.900613,17.593144,13.697877,15.523783,23.729621,23.557771,15.266008,17.285246,16.025012,17.485737,16.798337,17.800796,14.449721,14.743298,27.080696,15.709954,15.573906,15.881804,16.182542,16.125258,16.612167,16.304269,16.204023,16.483279,26.837242,16.683771,16.390194,16.096617,15.631190,15.158602,13.712198,14.220588,12.344558,14.170465,26.901685,12.237152,14.292192,14.571448,16.232665,14.743298,15.065517,12.824306,14.686015,17.514379,19.755590,20.435829,20.908417,19.827194,20.707925,20.428669,16.082296,16.182542,16.268467,17.722031,21.273598,18.280544,19.354606,19.641023,20.321262,18.638565,18.352148,18.674367,18.774612,19.068190,19.734108,18.853377,19.719787,19.870156,19.376088,17.922523,18.015608,17.922523,17.836598,18.302025,18.395110,19.855835,19.161275,18.681527,19.383248,21.030144,18.387950,20.442990,20.550396,24.882448,17.421294,26.966129,18.967944,20.185215,24.352577,25.032817,19.941760,22.369142,22.261735,22.204452,20.371385,27.252546,25.412319,23.751102,24.216529,24.309615,22.276056,25.312073,22.891852,24.159246,25.584169,23.529129,24.796523,25.662933,25.748858,26.078238,26.966129,25.698735,27.159460,25.884906,26.744156,25.483923,26.343173,26.250087,26.343173,26.643910,30.059429,26.686873,26.608108,30.360167,25.054298,29.565360,30.854235,30.173996,30.854235,31.527315,31.641881,27.331310,27.617727,28.648827,27.023412,29.608323,29.708569,30.367327,28.154758,32.479650,27.982908,29.443633,29.150056,31.369785,28.176240,32.128790,31.649042,31.935458,32.436687,31.577437,30.317204,32.150271,32.443848,32.329281,32.057185,32.730265,33.195692,33.303098,32.837671,33.346060,33.267296,33.725563,33.625317,33.116927,33.897413,33.890252
Ideal Time,1.233833,2.233833,3.233833,4.233833,5.233833,6.233833,7.233833,8.233833,9.233833,10.233833,11.233833,12.233833,13.233833,14.233833,15.233833,16.233833,17.233833,18.233833,19.233833,20.233833,21.233833,22.233833,23.233833,24.233833,25.233833,26.233833,27.233833,28.233833,29.233833,30.233833,31.233833,32.233833,33.233833,34.233833,35.233833,36.233833,37.233833,38.233833,39.233833,40.233833,41.233833,42.233833,43.233833,44.233833,45.233833,46.233833,47.233833,48.233833,49.233833,50.233833,51.233833,52.233833,53.233833,54.233833,55.233833,56.233833,57.233833,58.233833,59.233833,60.233833,61.233833,62.233833,63.233833,64.233833,65.233833,66.233833,67.233833,68.233833,69.233833,70.233833,71.233833,72.233833,73.233833,74.233833,75.233833,76.233833,77.233833,78.233833,79.233833,80.233833,81.233833,82.233833,83.233833,84.233833,85.233833,86.233833,87.233833,88.233833,89.233833,90.233833,91.233833,92.233833,93.233833,94.233833,95.233833,96.233833,97.233833,98.233833,99.233833,100.233833,101.233833,102.233833,103.233833,104.233833,105.233833,106.233833,107.233833,108.233833,109.233833,110.233833,111.233833,112.233833,113.233833,114.233833,115.233833,116.233833,117.233833,118.233833,119.233833,120.233833,121.233833,122.233833,123.233833,124.233833,125.233833,126.233833,127.233833,128.233833,129.233833,130.233833,131.233833,132.233833,133.233833,134.233833,135.233833,136.233833,137.233833,138.233833,139.233833,140.233833,141.233833,142.233833,143.233833,144.233833,145.233833,146.233833,147.233833,148.233833,149.233833,150.233833,151.233833,152.233833,153.233833,154.233833,155.233833,156.233833,157.233833,158.233833,159.233833,160.233833,161.233833,162.233833,163.233833,164.233833,165.233833,166.233833,167.233833,168.233833,169.233833,170.233833,171.233833,172.233833,173.233833,174.233833,175.233833,176.233833,177.233833,178.233833,179.233833
Calibration Time,0.236333
